# Muestra: MFC60035_05
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-10 16:55:30
# Fecha_fin: 2026-08-10 17:01:16
# Duracion_s: 346.7
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 14.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.7092
# Vbr_R2: 0.991366
# Vbr_fit_range_V: 24.73-30.00
# Vbr_fit_npoints: 528
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
-0.300000,-7.179844000000e-08,-0.071798,7.179844000000e-08,2.679523091895e-04
1.000000,-1.921736000000e-09,-0.001922,1.921736000000e-09,4.383760942387e-05
2.000000,3.940560000000e-11,0.000039,3.940560000000e-11,6.277387991832e-06
3.000000,1.729407000000e-09,0.001729,1.729407000000e-09,4.158613951787e-05
4.000000,4.054701000000e-10,0.000405,4.054701000000e-10,2.013628813858e-05
5.000000,-1.171667000000e-09,-0.001172,1.171667000000e-09,3.422962167480e-05
6.000000,2.846445000000e-10,0.000285,2.846445000000e-10,1.687141072940e-05
7.000000,1.615408000000e-09,0.001615,1.615408000000e-09,4.019213853479e-05
8.000000,6.722986000000e-10,0.000672,6.722986000000e-10,2.592872152652e-05
9.000000,-1.099410000000e-09,-0.001099,1.099410000000e-09,3.315735212589e-05
10.000000,2.330119000000e-10,0.000233,2.330119000000e-10,1.526472731496e-05
11.000000,6.690311000000e-10,0.000669,6.690311000000e-10,2.586563550350e-05
12.000000,-9.191624000000e-10,-0.000919,9.191624000000e-10,3.031769120497e-05
13.000000,3.346449000000e-10,0.000335,3.346449000000e-10,1.829330205294e-05
14.000000,4.590821000000e-10,0.000459,4.590821000000e-10,2.142620124987e-05
15.000000,9.192028000000e-10,0.000919,9.192028000000e-10,3.031835747530e-05
16.000000,1.805209000000e-09,0.001805,1.805209000000e-09,4.248775117607e-05
