# Muestra: MFC60035_01
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-10 15:55:58
# Fecha_fin: 2026-08-10 16:01:49
# Duracion_s: 350.8
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 14.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.6458
# Vbr_R2: 0.994946
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 520
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
23.240000,1.446589000000e-09,0.001447,1.446589000000e-09,3.803405053370e-05
23.250000,1.320419000000e-09,0.001320,1.320419000000e-09,3.633757008937e-05
23.260000,1.575481000000e-09,0.001575,1.575481000000e-09,3.969232923374e-05
23.270000,1.264284000000e-09,0.001264,1.264284000000e-09,3.555677150699e-05
23.280000,1.352889000000e-09,0.001353,1.352889000000e-09,3.678163944144e-05
23.290000,1.545681000000e-09,0.001546,1.545681000000e-09,3.931514975172e-05
23.300000,1.417183000000e-09,0.001417,1.417183000000e-09,3.764549109787e-05
23.310000,1.961077000000e-09,0.001961,1.961077000000e-09,4.428404904703e-05
23.320000,1.582643000000e-09,0.001583,1.582643000000e-09,3.978244587755e-05
23.330000,1.460748000000e-09,0.001461,1.460748000000e-09,3.821973312309e-05
23.340000,1.471188000000e-09,0.001471,1.471188000000e-09,3.835606862023e-05
23.350000,3.615878000000e-10,0.000362,3.615878000000e-10,1.901546212954e-05
23.360000,1.658002000000e-09,0.001658,1.658002000000e-09,4.071857070183e-05
23.370000,4.444783000000e-10,0.000444,4.444783000000e-10,2.108265400750e-05
23.380000,1.779469000000e-09,0.001779,1.779469000000e-09,4.218375279654e-05
23.390000,2.051090000000e-09,0.002051,2.051090000000e-09,4.528896112741e-05
23.400000,1.402063000000e-09,0.001402,1.402063000000e-09,3.744413171647e-05
23.410000,6.367066000000e-10,0.000637,6.367066000000e-10,2.523304579317e-05
23.420000,1.272588000000e-09,0.001273,1.272588000000e-09,3.567335139849e-05
23.430000,4.365181000000e-10,0.000437,4.365181000000e-10,2.089301557937e-05
23.440000,1.528463000000e-09,0.001528,1.528463000000e-09,3.909556240803e-05
23.450000,2.052178000000e-09,0.002052,2.052178000000e-09,4.530097129202e-05
23.460000,1.550949000000e-09,0.001551,1.550949000000e-09,3.938208983789e-05
23.470000,1.987076000000e-09,0.001987,1.987076000000e-09,4.457663064881e-05
23.480000,1.365417000000e-09,0.001365,1.365417000000e-09,3.695154935859e-05
23.490000,6.432936000000e-10,0.000643,6.432936000000e-10,2.536323323238e-05
23.500000,1.435633000000e-09,0.001436,1.435633000000e-09,3.788974795377e-05
23.510000,8.495630000000e-10,0.000850,8.495630000000e-10,2.914726402255e-05
23.520000,1.590349000000e-09,0.001590,1.590349000000e-09,3.987918003169e-05
23.530000,2.106737000000e-09,0.002107,2.106737000000e-09,4.589920478614e-05
23.540000,2.219144000000e-09,0.002219,2.219144000000e-09,4.710779128764e-05
23.550000,4.139348000000e-10,0.000414,4.139348000000e-10,2.034538768370e-05
23.560000,1.936491000000e-09,0.001936,1.936491000000e-09,4.400557919173e-05
23.570000,1.796813000000e-09,0.001797,1.796813000000e-09,4.238883107612e-05
23.580000,1.487846000000e-09,0.001488,1.487846000000e-09,3.857260686031e-05
23.590000,4.736719000000e-10,0.000474,4.736719000000e-10,2.176400468664e-05
23.600000,1.542429000000e-09,0.001542,1.542429000000e-09,3.927376987252e-05
23.610000,1.966104000000e-09,0.001966,1.966104000000e-09,4.434077130588e-05
23.620000,1.500787000000e-09,0.001501,1.500787000000e-09,3.873999225607e-05
23.630000,5.765620000000e-10,0.000577,5.765620000000e-10,2.401170547879e-05
23.640000,1.472406000000e-09,0.001472,1.472406000000e-09,3.837194287497e-05
23.650000,2.016502000000e-09,0.002017,2.016502000000e-09,4.490547850764e-05
23.660000,1.430600000000e-09,0.001431,1.430600000000e-09,3.782327325867e-05
23.670000,1.530000000000e-09,0.001530,1.530000000000e-09,3.911521443122e-05
23.680000,1.042099000000e-09,0.001042,1.042099000000e-09,3.228155820279e-05
23.690000,1.506130000000e-09,0.001506,1.506130000000e-09,3.880889073395e-05
23.700000,1.563186000000e-09,0.001563,1.563186000000e-09,3.953714708979e-05
23.710000,4.802473000000e-10,0.000480,4.802473000000e-10,2.191454539798e-05
23.720000,1.522888000000e-09,0.001523,1.522888000000e-09,3.902419762148e-05
23.730000,2.073865000000e-09,0.002074,2.073865000000e-09,4.553970794812e-05
23.740000,1.304172000000e-09,0.001304,1.304172000000e-09,3.611332164174e-05
23.750000,5.940538000000e-10,0.000594,5.940538000000e-10,2.437321890929e-05
23.760000,1.499377000000e-09,0.001499,1.499377000000e-09,3.872178973136e-05
23.770000,2.851570000000e-09,0.002852,2.851570000000e-09,5.340009363288e-05
23.780000,1.270537000000e-09,0.001271,1.270537000000e-09,3.564459285782e-05
23.790000,1.378384000000e-10,0.000138,1.378384000000e-10,1.174045995692e-05
23.800000,1.621420000000e-09,0.001621,1.621420000000e-09,4.026685982294e-05
23.810000,2.567036000000e-09,0.002567,2.567036000000e-09,5.066592543317e-05
23.820000,1.667163000000e-09,0.001667,1.667163000000e-09,4.083090741093e-05
23.830000,5.054141000000e-10,0.000505,5.054141000000e-10,2.248141677030e-05
23.840000,1.427304000000e-09,0.001427,1.427304000000e-09,3.777967707644e-05
23.850000,8.862512000000e-10,0.000886,8.862512000000e-10,2.976997144775e-05
23.860000,6.722373000000e-10,0.000672,6.722373000000e-10,2.592753941276e-05
23.870000,1.415401000000e-09,0.001415,1.415401000000e-09,3.762181547985e-05
23.880000,1.390612000000e-09,0.001391,1.390612000000e-09,3.729091042064e-05
23.890000,1.646464000000e-09,0.001646,1.646464000000e-09,4.057664352802e-05
23.900000,1.564595000000e-09,0.001565,1.564595000000e-09,3.955496176208e-05
23.910000,2.012051000000e-09,0.002012,2.012051000000e-09,4.485589147481e-05
23.920000,1.521608000000e-09,0.001522,1.521608000000e-09,3.900779409298e-05
23.930000,4.458048000000e-10,0.000446,4.458048000000e-10,2.111409008222e-05
23.940000,1.521864000000e-09,0.001522,1.521864000000e-09,3.901107535047e-05
23.950000,2.119561000000e-09,0.002120,2.119561000000e-09,4.603869025070e-05
23.960000,1.581060000000e-09,0.001581,1.581060000000e-09,3.976254519017e-05
23.970000,9.600237000000e-10,0.000960,9.600237000000e-10,3.098424922440e-05
23.980000,1.546401000000e-09,0.001546,1.546401000000e-09,3.932430546113e-05
23.990000,2.087259000000e-09,0.002087,2.087259000000e-09,4.568652974346e-05
24.000000,1.583430000000e-09,0.001583,1.583430000000e-09,3.979233594551e-05
24.010000,6.115047000000e-10,0.000612,6.115047000000e-10,2.472862106952e-05
24.020000,1.573051000000e-09,0.001573,1.573051000000e-09,3.966170697285e-05
24.030000,2.107405000000e-09,0.002107,2.107405000000e-09,4.590648102393e-05
24.040000,1.560687000000e-09,0.001561,1.560687000000e-09,3.950553125829e-05
24.050000,6.892225000000e-10,0.000689,6.892225000000e-10,2.625304744215e-05
24.060000,1.613786000000e-09,0.001614,1.613786000000e-09,4.017195539179e-05
24.070000,1.626226000000e-09,0.001626,1.626226000000e-09,4.032649253283e-05
24.080000,7.033623000000e-10,0.000703,7.033623000000e-10,2.652097848874e-05
24.090000,1.592302000000e-09,0.001592,1.592302000000e-09,3.990365898010e-05
24.100000,1.605596000000e-09,0.001606,1.605596000000e-09,4.006988894419e-05
24.110000,2.105282000000e-09,0.002105,2.105282000000e-09,4.588335210073e-05
24.120000,1.698170000000e-09,0.001698,1.698170000000e-09,4.120885827101e-05
24.130000,5.887469000000e-10,0.000589,5.887469000000e-10,2.426410723682e-05
24.140000,1.606494000000e-09,0.001606,1.606494000000e-09,4.008109279947e-05
24.150000,1.578689000000e-09,0.001579,1.578689000000e-09,3.973271951427e-05
24.160000,5.288410000000e-10,0.000529,5.288410000000e-10,2.299654321849e-05
24.170000,1.678759000000e-09,0.001679,1.678759000000e-09,4.097266161723e-05
24.180000,7.104963000000e-10,0.000710,7.104963000000e-10,2.665513646560e-05
24.190000,1.588555000000e-09,0.001589,1.588555000000e-09,3.985668074489e-05
