# Muestra: MFC60035_10
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:53:10
# Fecha_fin: 2026-08-11 14:58:45
# Duracion_s: 334.8
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 17.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5315
# Vbr_R2: 0.995613
# Vbr_fit_range_V: 24.76-30.00
# Vbr_fit_npoints: 525
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
-0.300000,-7.525076000000e-08,-0.075251,7.525076000000e-08,2.743187197404e-04
1.000000,1.744547000000e-09,0.001745,1.744547000000e-09,4.176777465942e-05
2.000000,3.070658000000e-10,0.000307,3.070658000000e-10,1.752329306951e-05
3.000000,1.311261000000e-09,0.001311,1.311261000000e-09,3.621133800345e-05
4.000000,3.366635000000e-10,0.000337,3.366635000000e-10,1.834839230014e-05
5.000000,-1.681206000000e-09,-0.001681,1.681206000000e-09,4.100251211816e-05
6.000000,4.034184000000e-10,0.000403,4.034184000000e-10,2.008527819075e-05
7.000000,-1.632651000000e-09,-0.001633,1.632651000000e-09,4.040607627573e-05
8.000000,6.717192000000e-10,0.000672,6.717192000000e-10,2.591754618015e-05
9.000000,2.016055000000e-09,0.002016,2.016055000000e-09,4.490050111079e-05
10.000000,4.904176000000e-10,0.000490,4.904176000000e-10,2.214537423481e-05
11.000000,2.093353000000e-09,0.002093,2.093353000000e-09,4.575317475323e-05
12.000000,5.565957000000e-10,0.000557,5.565957000000e-10,2.359228051715e-05
13.000000,-1.085033000000e-09,-0.001085,1.085033000000e-09,3.293983910100e-05
14.000000,9.139363000000e-10,0.000914,9.139363000000e-10,3.023137939294e-05
15.000000,7.284162000000e-10,0.000728,7.284162000000e-10,2.698918672358e-05
16.000000,2.444028000000e-09,0.002444,2.444028000000e-09,4.943711156611e-05
17.000000,1.002057000000e-09,0.001002,1.002057000000e-09,3.165528391912e-05
18.000000,9.589219000000e-10,0.000959,9.589219000000e-10,3.096646411846e-05
19.000000,9.505835000000e-10,0.000951,9.505835000000e-10,3.083153418174e-05
20.000000,1.350264000000e-09,0.001350,1.350264000000e-09,3.674593855108e-05
21.000000,1.427010000000e-09,0.001427,1.427010000000e-09,3.777578589520e-05
22.000000,1.308630000000e-09,0.001309,1.308630000000e-09,3.617499136144e-05
23.000000,1.256690000000e-09,0.001257,1.256690000000e-09,3.544982369491e-05
23.050000,-4.562948000000e-10,-0.000456,4.562948000000e-10,2.136105802623e-05
23.060000,1.768754000000e-09,0.001769,1.768754000000e-09,4.205655715819e-05
23.070000,-5.408055000000e-10,-0.000541,5.408055000000e-10,2.325522521929e-05
23.080000,1.502567000000e-09,0.001503,1.502567000000e-09,3.876295912337e-05
23.090000,2.428584000000e-09,0.002429,2.428584000000e-09,4.928066557992e-05
23.100000,1.569194000000e-09,0.001569,1.569194000000e-09,3.961305340415e-05
23.110000,-3.498225000000e-10,-0.000350,3.498225000000e-10,1.870354244522e-05
23.120000,1.400257000000e-09,0.001400,1.400257000000e-09,3.742000801710e-05
