# Muestra: MFC60035_07
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:17:56
# Fecha_fin: 2026-08-11 14:23:56
# Duracion_s: 360.5
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5807
# Vbr_R2: 0.995201
# Vbr_fit_range_V: 24.81-30.00
# Vbr_fit_npoints: 519
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
23.920000,1.483230000000e-09,0.001483,1.483230000000e-09,3.851272516974e-05
23.930000,2.567451000000e-09,0.002567,2.567451000000e-09,5.067002072232e-05
23.940000,1.505092000000e-09,0.001505,1.505092000000e-09,3.879551520472e-05
23.950000,1.670042000000e-09,0.001670,1.670042000000e-09,4.086614735940e-05
23.960000,-1.294072000000e-10,-0.000129,1.294072000000e-10,1.137572854810e-05
23.970000,1.647620000000e-09,0.001648,1.647620000000e-09,4.059088567647e-05
23.980000,-2.939534000000e-12,-0.000003,2.939534000000e-12,1.714506926204e-06
23.990000,1.665070000000e-09,0.001665,1.665070000000e-09,4.080526926758e-05
24.000000,1.624365000000e-09,0.001624,1.624365000000e-09,4.030341176625e-05
24.010000,2.628479000000e-09,0.002628,2.628479000000e-09,5.126869415150e-05
24.020000,1.805027000000e-09,0.001805,1.805027000000e-09,4.248560932834e-05
24.030000,4.748756000000e-10,0.000475,4.748756000000e-10,2.179164059909e-05
24.040000,1.613474000000e-09,0.001613,1.613474000000e-09,4.016807189796e-05
24.050000,2.617540000000e-09,0.002618,2.617540000000e-09,5.116189988654e-05
24.060000,1.775429000000e-09,0.001775,1.775429000000e-09,4.213583985160e-05
24.070000,2.676911000000e-09,0.002677,2.676911000000e-09,5.173887319995e-05
24.080000,1.668953000000e-09,0.001669,1.668953000000e-09,4.085282120001e-05
24.090000,2.374460000000e-09,0.002374,2.374460000000e-09,4.872843112599e-05
24.100000,1.646338000000e-09,0.001646,1.646338000000e-09,4.057509088098e-05
24.110000,-3.819776000000e-11,-0.000038,3.819776000000e-11,6.180433641744e-06
24.120000,1.687597000000e-09,0.001688,1.687597000000e-09,4.108037244232e-05
24.130000,2.474197000000e-09,0.002474,2.474197000000e-09,4.974130074696e-05
24.140000,1.751276000000e-09,0.001751,1.751276000000e-09,4.184824966471e-05
24.150000,-5.750185000000e-12,-0.000006,5.750185000000e-12,2.397954336513e-06
24.160000,1.773443000000e-09,0.001773,1.773443000000e-09,4.211226662150e-05
24.170000,1.222028000000e-10,0.000122,1.222028000000e-10,1.105453752990e-05
24.180000,1.726163000000e-09,0.001726,1.726163000000e-09,4.154711783024e-05
24.190000,1.474388000000e-09,0.001474,1.474388000000e-09,3.839776035135e-05
24.200000,2.612338000000e-09,0.002612,2.612338000000e-09,5.111103599028e-05
24.210000,1.740001000000e-09,0.001740,1.740001000000e-09,4.171331921581e-05
24.220000,-5.071377000000e-13,-0.000001,5.071377000000e-13,7.121360122898e-07
24.230000,1.225113000000e-09,0.001225,1.225113000000e-09,3.500161424849e-05
24.240000,2.704237000000e-09,0.002704,2.704237000000e-09,5.200227879622e-05
24.250000,1.772098000000e-09,0.001772,1.772098000000e-09,4.209629437373e-05
24.260000,2.424462000000e-09,0.002424,2.424462000000e-09,4.923882614360e-05
24.270000,1.562991000000e-09,0.001563,1.562991000000e-09,3.953468097759e-05
24.280000,1.840753000000e-10,0.000184,1.840753000000e-10,1.356743527716e-05
24.290000,1.527865000000e-09,0.001528,1.527865000000e-09,3.908791373302e-05
24.300000,1.690864000000e-09,0.001691,1.690864000000e-09,4.112011673135e-05
24.310000,2.695828000000e-09,0.002696,2.695828000000e-09,5.192136361846e-05
24.320000,1.797509000000e-09,0.001798,1.797509000000e-09,4.239703999102e-05
24.330000,1.397447000000e-09,0.001397,1.397447000000e-09,3.738244240282e-05
24.340000,2.763489000000e-09,0.002763,2.763489000000e-09,5.256889764870e-05
24.350000,1.675744000000e-09,0.001676,1.675744000000e-09,4.093585225692e-05
24.360000,2.513253000000e-09,0.002513,2.513253000000e-09,5.013235482201e-05
24.370000,1.687276000000e-09,0.001687,1.687276000000e-09,4.107646528123e-05
24.380000,2.904359000000e-09,0.002904,2.904359000000e-09,5.389210517321e-05
24.390000,1.934181000000e-09,0.001934,1.934181000000e-09,4.397932468786e-05
24.400000,9.739870000000e-10,0.000974,9.739870000000e-10,3.120876479453e-05
24.410000,2.366890000000e-09,0.002367,2.366890000000e-09,4.865069372578e-05
24.420000,2.023679000000e-09,0.002024,2.023679000000e-09,4.498531982769e-05
24.430000,1.125488000000e-09,0.001125,1.125488000000e-09,3.354829354826e-05
24.440000,2.398253000000e-09,0.002398,2.398253000000e-09,4.897196136566e-05
24.450000,2.628967000000e-09,0.002629,2.628967000000e-09,5.127345317023e-05
24.460000,1.811432000000e-09,0.001811,1.811432000000e-09,4.256092104267e-05
24.470000,3.607074000000e-09,0.003607,3.607074000000e-09,6.005892106923e-05
24.480000,1.897792000000e-09,0.001898,1.897792000000e-09,4.356365457580e-05
24.490000,1.683329000000e-09,0.001683,1.683329000000e-09,4.102839260805e-05
24.500000,3.131977000000e-09,0.003132,3.131977000000e-09,5.596406882992e-05
24.510000,3.214179000000e-09,0.003214,3.214179000000e-09,5.669372981203e-05
24.520000,2.115740000000e-09,0.002116,2.115740000000e-09,4.599717382623e-05
24.530000,4.307927000000e-09,0.004308,4.307927000000e-09,6.563480022061e-05
24.540000,2.187428000000e-09,0.002187,2.187428000000e-09,4.676994761596e-05
24.550000,2.520526000000e-09,0.002521,2.520526000000e-09,5.020484040409e-05
24.560000,2.658303000000e-09,0.002658,2.658303000000e-09,5.155873349880e-05
24.570000,2.984280000000e-09,0.002984,2.984280000000e-09,5.462856395696e-05
24.580000,2.778103000000e-09,0.002778,2.778103000000e-09,5.270771290807e-05
