# Muestra: MFC60035_08
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:33:25
# Fecha_fin: 2026-08-11 14:38:58
# Duracion_s: 333.0
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5448
# Vbr_R2: 0.995036
# Vbr_fit_range_V: 24.74-30.00
# Vbr_fit_npoints: 527
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
-0.300000,-7.897429000000e-08,-0.078974,7.897429000000e-08,2.810236466919e-04
1.000000,1.866610000000e-09,0.001867,1.866610000000e-09,4.320428219517e-05
2.000000,2.841957000000e-10,0.000284,2.841957000000e-10,1.685810487570e-05
3.000000,1.649809000000e-09,0.001650,1.649809000000e-09,4.061784090766e-05
4.000000,3.622263000000e-10,0.000362,3.622263000000e-10,1.903224369327e-05
5.000000,-1.879132000000e-09,-0.001879,1.879132000000e-09,4.334895615814e-05
6.000000,4.218703000000e-10,0.000422,4.218703000000e-10,2.053948149297e-05
7.000000,-1.725583000000e-09,-0.001726,1.725583000000e-09,4.154013721691e-05
8.000000,5.346876000000e-10,0.000535,5.346876000000e-10,2.312331291143e-05
9.000000,-6.383771000000e-10,-0.000638,6.383771000000e-10,2.526612554390e-05
10.000000,4.517244000000e-10,0.000452,4.517244000000e-10,2.125380907038e-05
11.000000,-1.503972000000e-09,-0.001504,1.503972000000e-09,3.878107786021e-05
12.000000,5.957410000000e-10,0.000596,5.957410000000e-10,2.440780612837e-05
13.000000,2.143524000000e-09,0.002144,2.143524000000e-09,4.629820730871e-05
14.000000,6.116291000000e-10,0.000612,6.116291000000e-10,2.473113624563e-05
15.000000,-1.142727000000e-09,-0.001143,1.142727000000e-09,3.380424529552e-05
16.000000,7.584007000000e-10,0.000758,7.584007000000e-10,2.753907587411e-05
17.000000,-1.071635000000e-09,-0.001072,1.071635000000e-09,3.273583663205e-05
18.000000,1.112036000000e-09,0.001112,1.112036000000e-09,3.334720378083e-05
19.000000,2.110857000000e-09,0.002111,2.110857000000e-09,4.594406381678e-05
20.000000,1.154511000000e-09,0.001155,1.154511000000e-09,3.397809588544e-05
