# Muestra: MFC60035_09
# Modelo: MICROFC-60035-SMT
# Fabricante: onsemi (C-Series)
# Operador: PI_GammaTracker
# Fecha_inicio: 2026-08-11 14:43:03
# Fecha_fin: 2026-08-11 14:48:32
# Duracion_s: 328.7
"# Instrumento: KEITHLEY INSTRUMENTS,MODEL 2450,04302182,1.6.1a"
# Temperatura: 16.0 °C
"# Fase1_fino_directa: -0.3 a -0.3 V, paso 0.01 V"
"# Fase2_grueso: 1.0 a 23.0 V, paso 1.0 V"
"# Fase3_fino_inversa: 23.05 a 30.0 V, paso 0.01 V"
# I_compliance_A: 1.000000e-04
# NPLC: 1.0
# Delay_s: 0.05
# Sensing: 2-wire
# Terminales: frontales (banana)
# Compliance_alcanzado: False
# Compliance_voltage_V: N/A
# Puntos_medidos: 720
# Vbr_V: 24.5290
# Vbr_R2: 0.995528
# Vbr_fit_range_V: 24.76-30.00
# Vbr_fit_npoints: 525
# Notas: none

Voltage_V,Current_A,Current_uA,AbsCurrent_A,SqrtAbsCurrent_sqrtA
-0.300000,-6.827949000000e-08,-0.068279,6.827949000000e-08,2.613034442942e-04
1.000000,2.155823000000e-10,0.000216,2.155823000000e-10,1.468272113745e-05
2.000000,1.777948000000e-09,0.001778,1.777948000000e-09,4.216572067450e-05
3.000000,3.761327000000e-10,0.000376,3.761327000000e-10,1.939414086780e-05
4.000000,3.665818000000e-10,0.000367,3.665818000000e-10,1.914632601833e-05
5.000000,-1.680650000000e-09,-0.001681,1.680650000000e-09,4.099573148512e-05
6.000000,6.079762000000e-10,0.000608,6.079762000000e-10,2.465717339843e-05
7.000000,1.988639000000e-09,0.001989,1.988639000000e-09,4.459415881032e-05
8.000000,3.973327000000e-10,0.000397,3.973327000000e-10,1.993320596392e-05
9.000000,-1.203610000000e-09,-0.001204,1.203610000000e-09,3.469308288406e-05
10.000000,4.172081000000e-10,0.000417,4.172081000000e-10,2.042567257155e-05
11.000000,3.034143000000e-10,0.000303,3.034143000000e-10,1.741879157691e-05
12.000000,-1.266864000000e-09,-0.001267,1.266864000000e-09,3.559303302614e-05
13.000000,9.632766000000e-10,0.000963,9.632766000000e-10,3.103669763361e-05
14.000000,2.103072000000e-09,0.002103,2.103072000000e-09,4.585926296835e-05
15.000000,7.350153000000e-10,0.000735,7.350153000000e-10,2.711116559648e-05
16.000000,2.266839000000e-09,0.002267,2.266839000000e-09,4.761133268456e-05
17.000000,8.276523000000e-10,0.000828,8.276523000000e-10,2.876894680033e-05
18.000000,1.375991000000e-09,0.001376,1.375991000000e-09,3.709435266991e-05
19.000000,1.274116000000e-09,0.001274,1.274116000000e-09,3.569476152042e-05
20.000000,-6.795751000000e-10,-0.000680,6.795751000000e-10,2.606866126214e-05
21.000000,1.165271000000e-09,0.001165,1.165271000000e-09,3.413606597134e-05
22.000000,-4.056690000000e-10,-0.000406,4.056690000000e-10,2.014122637776e-05
23.000000,1.634349000000e-09,0.001634,1.634349000000e-09,4.042708250666e-05
23.050000,2.651974000000e-09,0.002652,2.651974000000e-09,5.149732031863e-05
23.060000,1.688996000000e-09,0.001689,1.688996000000e-09,4.109739651121e-05
23.070000,-3.592802000000e-11,-0.000036,3.592802000000e-11,5.993998665332e-06
23.080000,1.641397000000e-09,0.001641,1.641397000000e-09,4.051415801914e-05
23.090000,2.680934000000e-09,0.002681,2.680934000000e-09,5.177773652836e-05
23.100000,1.589056000000e-09,0.001589,1.589056000000e-09,3.986296526853e-05
23.110000,-5.393817000000e-11,-0.000054,5.393817000000e-11,7.344261024773e-06
23.120000,1.701232000000e-09,0.001701,1.701232000000e-09,4.124599374485e-05
23.130000,2.556324000000e-09,0.002556,2.556324000000e-09,5.056010284800e-05
23.140000,1.561957000000e-09,0.001562,1.561957000000e-09,3.952160168819e-05
